n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,20,tanh,0.01,lbfgs,100,0.9847370321309408
1,20,tanh,0.01,lbfgs,200,0.9843325118067062
1,20,tanh,0.01,lbfgs,300,0.9859326398799857
1,20,tanh,0.1,adam,100,0.9463425753416189
1,20,tanh,0.1,adam,200,0.9784193479308485
1,20,tanh,0.1,adam,300,0.8765643136799561
1,20,tanh,0.1,lbfgs,100,0.9753142611998843
1,20,tanh,0.1,lbfgs,200,0.983547282321827
1,20,tanh,0.1,lbfgs,300,0.9883423960400295
1,20,relu,0.001,adam,100,0.9489886833809711
1,20,relu,0.001,adam,200,0.9359714899280496
1,20,relu,0.001,adam,300,0.9266640783779541
1,20,relu,0.001,lbfgs,100,0.8977210274942121
1,20,relu,0.001,lbfgs,200,0.9651292927120296
1,20,relu,0.001,lbfgs,300,0.9702402482616767
1,20,relu,0.01,adam,100,0.9573206677507617
1,20,relu,0.01,adam,200,0.9461628895022349
1,20,relu,0.01,adam,300,0.967690695728223
1,20,relu,0.01,lbfgs,100,0.7174141148211715
1,20,relu,0.01,lbfgs,200,0.9670046428066732
1,20,relu,0.01,lbfgs,300,0.9394430258130461
1,20,relu,0.1,adam,100,0.9725644818064805
1,20,relu,0.1,adam,200,0.9621473496583931
1,20,relu,0.1,adam,300,0.9777241687738877
1,20,relu,0.1,lbfgs,100,0.9451782124900542
1,20,relu,0.1,lbfgs,200,0.9614441337031143
1,20,relu,0.1,lbfgs,300,0.9706997590641899
2,5,identity,0.001,adam,100,0.5054643067708938
2,5,identity,0.001,adam,200,0.7318926825759156
2,5,identity,0.001,adam,300,0.6955744539138017
2,5,identity,0.001,lbfgs,100,0.7021310474802124
2,5,identity,0.001,lbfgs,200,0.7376690680470768
2,5,identity,0.001,lbfgs,300,0.6871312012198276
2,5,identity,0.01,adam,100,0.7350044795858863
2,5,identity,0.01,adam,200,0.7116462700775117
2,5,identity,0.01,adam,300,0.7163582093776523
2,5,identity,0.01,lbfgs,100,0.7409435337889787
2,5,identity,0.01,lbfgs,200,0.7131869169637968
2,5,identity,0.01,lbfgs,300,0.7647192292796896
2,5,identity,0.1,adam,100,0.7669771119409479
2,5,identity,0.1,adam,200,0.6912067162964834
2,5,identity,0.1,adam,300,0.5280320959457593
2,5,identity,0.1,lbfgs,100,0.7433576831468782
2,5,identity,0.1,lbfgs,200,0.6931031646033435
2,5,identity,0.1,lbfgs,300,0.6822730656457109
2,5,logistic,0.001,adam,100,0.23497336173402567
2,5,logistic,0.001,adam,200,0.5632934527255689
2,5,logistic,0.001,adam,300,0.6870431101575057
2,5,logistic,0.001,lbfgs,100,0.8902985978534634
2,5,logistic,0.001,lbfgs,200,0.8982884609674888
2,5,logistic,0.001,lbfgs,300,0.9155235696125333
2,5,logistic,0.01,adam,100,0.9402851791097626
2,5,logistic,0.01,adam,200,0.9444217370594197
2,5,logistic,0.01,adam,300,0.9300150467640844
2,5,logistic,0.01,lbfgs,100,0.8635584833006815
2,5,logistic,0.01,lbfgs,200,0.9400693202039005
2,5,logistic,0.01,lbfgs,300,0.9546802954973517
2,5,logistic,0.1,adam,100,0.9774936515270874
2,5,logistic,0.1,adam,200,0.9208746702992907
2,5,logistic,0.1,adam,300,0.9648810627755716
2,5,logistic,0.1,lbfgs,100,0.7509039266193385
2,5,logistic,0.1,lbfgs,200,0.9579381248976127
2,5,logistic,0.1,lbfgs,300,0.9806132449439114
2,5,tanh,0.001,adam,100,0.4839188276325895
2,5,tanh,0.001,adam,200,0.4861291441479084
2,5,tanh,0.001,adam,300,0.6630031334146332
