n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
2,20,relu,0.001,adam,200,0.9481112489960133
2,20,relu,0.001,adam,300,0.9641990917359337
2,20,relu,0.001,lbfgs,100,0.9598281520479531
2,20,relu,0.001,lbfgs,200,0.9862671654718146
2,20,relu,0.001,lbfgs,300,0.9882570038719471
2,20,relu,0.01,adam,100,0.9644143707678781
2,20,relu,0.01,adam,200,0.9652638002151095
2,20,relu,0.01,adam,300,0.9739027994809053
2,20,relu,0.01,lbfgs,100,0.9570548615198182
2,20,relu,0.01,lbfgs,200,0.9686006295373607
2,20,relu,0.01,lbfgs,300,0.9668541558245635
2,20,relu,0.1,adam,100,0.962117342386501
2,20,relu,0.1,adam,200,0.9194139311779213
2,20,relu,0.1,adam,300,0.9297494670269486
2,20,relu,0.1,lbfgs,100,0.9578044650883674
2,20,relu,0.1,lbfgs,200,0.9804907957802481
2,20,relu,0.1,lbfgs,300,0.9837173348239232
3,5,identity,0.001,adam,100,0.14157037496746921
3,5,identity,0.001,adam,200,0.35856905136294714
3,5,identity,0.001,adam,300,0.631191888188019
3,5,identity,0.001,lbfgs,100,0.7098816002940496
3,5,identity,0.001,lbfgs,200,0.7047136548503641
3,5,identity,0.001,lbfgs,300,0.6545203024505832
3,5,identity,0.01,adam,100,0.7064017776367366
3,5,identity,0.01,adam,200,0.7366082685079403
3,5,identity,0.01,adam,300,0.7102335919281382
3,5,identity,0.01,lbfgs,100,0.7087493045251132
3,5,identity,0.01,lbfgs,200,0.6810271113309384
3,5,identity,0.01,lbfgs,300,0.6917693676630297
3,5,identity,0.1,adam,100,0.6731275374888999
3,5,identity,0.1,adam,200,0.6727164501075305
3,5,identity,0.1,adam,300,0.7243329564793417
3,5,identity,0.1,lbfgs,100,0.7130609567511599
3,5,identity,0.1,lbfgs,200,0.7165751756891612
3,5,identity,0.1,lbfgs,300,0.6931374215828455
3,5,logistic,0.001,adam,100,-0.33233427194965437
3,5,logistic,0.001,adam,200,0.3347812119957059
3,5,logistic,0.001,adam,300,0.28161106051844076
3,5,logistic,0.001,lbfgs,100,0.8385472189878203
3,5,logistic,0.001,lbfgs,200,0.8770161489856807
3,5,logistic,0.001,lbfgs,300,0.8625856768399418
3,5,logistic,0.01,adam,100,0.8479875493387568
3,5,logistic,0.01,adam,200,0.9128120989107691
3,5,logistic,0.01,adam,300,0.9309785354905105
3,5,logistic,0.01,lbfgs,100,0.5798151929126366
3,5,logistic,0.01,lbfgs,200,0.5145972929638931
3,5,logistic,0.01,lbfgs,300,0.7132186609886428
3,5,logistic,0.1,adam,100,0.9222818999010538
3,5,logistic,0.1,adam,200,0.9679663249284005
3,5,logistic,0.1,adam,300,0.9577054617225316
3,5,logistic,0.1,lbfgs,100,0.4772213278442139
3,5,logistic,0.1,lbfgs,200,0.9000557947645155
3,5,logistic,0.1,lbfgs,300,0.5194116805650096
3,5,tanh,0.001,adam,100,0.39871330897275
3,5,tanh,0.001,adam,200,0.8967063238645862
3,5,tanh,0.001,adam,300,0.5917793788071709
3,5,tanh,0.001,lbfgs,100,0.931707946169914
3,5,tanh,0.001,lbfgs,200,0.9487833083874557
3,5,tanh,0.001,lbfgs,300,0.940234580979864
3,5,tanh,0.01,adam,100,0.9065294238224468
3,5,tanh,0.01,adam,200,0.9593687155085222
3,5,tanh,0.01,adam,300,0.9422250336520281
3,5,tanh,0.01,lbfgs,100,0.707404407878357
3,5,tanh,0.01,lbfgs,200,0.9045388333060378
3,5,tanh,0.01,lbfgs,300,0.9525582522741706
3,5,tanh,0.1,adam,100,0.921506283037695
3,5,tanh,0.1,adam,200,0.9282661439347818
3,5,tanh,0.1,adam,300,0.602006478406824
3,5,tanh,0.1,lbfgs,100,0.9112832461977909
3,5,tanh,0.1,lbfgs,200,0.9704604446786984
3,5,tanh,0.1,lbfgs,300,0.9729412107817474
3,5,relu,0.001,adam,100,0.3565403581235169
3,5,relu,0.001,adam,200,0.3810328110532691
3,5,relu,0.001,adam,300,0.9397241943293475
3,5,relu,0.001,lbfgs,100,0.7738899061048863
3,5,relu,0.001,lbfgs,200,0.8423175420448852
3,5,relu,0.001,lbfgs,300,-0.0027319801204394034
3,5,relu,0.01,adam,100,0.8908853704133923
3,5,relu,0.01,adam,200,0.4360714104143673
3,5,relu,0.01,adam,300,0.9337138889041332
3,5,relu,0.01,lbfgs,100,0.9482118116798974
3,5,relu,0.01,lbfgs,200,0.9463581455115937
3,5,relu,0.01,lbfgs,300,0.9765866676511059
3,5,relu,0.1,adam,100,0.9506344328661603
3,5,relu,0.1,adam,200,0.48454449750322137
3,5,relu,0.1,adam,300,0.492691127561511
3,5,relu,0.1,lbfgs,100,0.903657894679746
3,5,relu,0.1,lbfgs,200,0.9415895945578131
3,5,relu,0.1,lbfgs,300,0.9505265428626078
3,10,identity,0.001,adam,100,0.6549432294463982
3,10,identity,0.001,adam,200,0.6428171853032895
3,10,identity,0.001,adam,300,0.6784069152030106
3,10,identity,0.001,lbfgs,100,0.6872593340918229
3,10,identity,0.001,lbfgs,200,0.6821483634164156
3,10,identity,0.001,lbfgs,300,0.7035799590144349
3,10,identity,0.01,adam,100,0.6722647577192757
3,10,identity,0.01,adam,200,0.6932638211739512
3,10,identity,0.01,adam,300,0.6429367236319957
